iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,262144,1,2,0,0,1,baseline,0.250880002975,0.202751994133,0.453631997108,0.0604160018265,0.0493759997189,0.102208003402,0.905833,17.496213,4.067057,4.2658,24.382047,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,11.1187099393,41.9479699263,23.8049066439
1,262144,1,2,0,0,1,baseline,0.341600000858,0.202751994133,0.544351994991,0.0563200004399,0.0437120012939,0.0987839996815,0.932936,17.433653,3.946795,3.347946,23.454691,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,11.9273436568,35.5942147505,22.9173791128
2,262144,1,2,0,0,1,baseline,0.332159996033,0.202527999878,0.534687995911,0.0563200004399,0.0475840009749,0.102784000337,0.967886,17.463824,3.969325,2.800718,23.225467,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,11.9273436568,36.2654128749,22.1442907532
3,262144,1,2,0,0,1,baseline,0.251488000154,0.202751994133,0.454239994287,0.0563200004399,0.0555839985609,0.103104002774,0.871064,17.427888,3.968494,2.609855,23.27534,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,11.9273436568,41.9076743595,24.5635016486
4,262144,1,2,0,0,1,baseline,0.335967987776,0.202527999878,0.538496017456,0.0573440007865,0.0453439988196,0.104447998106,0.940545,17.495183,3.962407,2.675079,23.20929,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,11.7143553081,36.0123344237,22.8139961405
