iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,262144,1,0,0,0,1,baseline,0.0596159994602,0.24143999815,0.30105599761,0.0460800006986,0.0608320012689,0.102591998875,0.79817,23.370546,2.858419,3.020878,29.105407,0.03125,0.0104296615714,0.000186446452787,1.93939393939,1.93876826599,17.244444183,75.5581821758,32.8613766491
1,262144,1,0,0,0,1,baseline,0.147008001804,0.242688000202,0.389696002007,0.0409599989653,0.0523840002716,0.109792001545,0.846791,23.439201,2.728521,3.125076,28.326089,0.03125,0.0104296615714,0.000186446452787,1.93939393939,1.93876826599,19.4000004901,60.762469212,30.9022202645
2,262144,1,0,0,0,1,baseline,0.147359997034,0.243711993098,0.391072005033,0.0409599989653,0.0632319971919,0.111391998827,0.927082,23.272516,2.72704,3.203748,28.101167,0.03125,0.0104296615714,0.000186446452787,1.93939393939,1.93876826599,19.4000004901,60.1796990949,28.0445052325
3,262144,1,0,0,0,1,baseline,0.152608007193,0.242688000202,0.395296007395,0.0409599989653,0.0482559986413,0.108096003532,0.883823,23.380163,2.71233,3.079792,27.941397,0.03125,0.0104296615714,0.000186446452787,1.93939393939,1.93876826599,19.4000004901,59.8100487319,29.5223059368
4,262144,1,0,0,0,1,baseline,0.151007995009,0.242688000202,0.393696010113,0.0409599989653,0.0458559989929,0.109119996428,0.789435,23.265763,2.728651,2.834315,28.398142,0.03125,0.0104296615714,0.000186446452787,1.93939393939,1.93876826599,19.4000004901,59.8045660409,32.927871199
