iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,1024,1,1,0,0,1,optimized,0.0122880004346,0.00716800009832,0.019455999136,0.00921600032598,0.00576000008732,0.0276800002903,0.116964,0.106158,0.011077,0.449529,0.340334,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.336805543642,4.088832387,1.00231695222
1,1024,1,1,0,0,1,optimized,0.0122880004346,0.00716800009832,0.019455999136,0.00409599998966,0.00553599977866,0.0252160001546,0.111024,0.10352,0.01088,0.37918,0.320358,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.757812501913,4.85733713685,1.03040783975
2,1024,1,1,0,0,1,optimized,0.01331199985,0.00716800009832,0.0204799994826,0.00511999987066,0.00563200004399,0.0245120003819,0.112209,0.109016,0.010865,0.368642,0.31445,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.606250015315,4.6828516808,1.0683724122
3,1024,1,1,0,0,1,optimized,0.01331199985,0.00716800009832,0.0204799994826,0.00409599998966,0.00537599995732,0.0223999992013,0.102072,0.103436,0.0107,0.357811,0.305982,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.757812501913,4.64420582889,1.11819108081
4,1024,1,1,0,0,1,optimized,0.0123519999906,0.00812800042331,0.0204799994826,0.00409599998966,0.00528000015765,0.0218240004033,0.100331,0.102977,0.010816,0.360068,0.303749,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.757812501913,4.63024912286,1.13417587784
