iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,262144,1,2,0,0,1,optimized,0.229791998863,0.0634879991412,0.293280005455,0.0286720003933,0.0652799978852,0.110816001892,0.747012,17.472921,4.050446,2.920882,23.643577,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,23.4287106161,66.8527190669,28.8126121133
1,262144,1,2,0,0,1,optimized,0.232160001993,0.0631679967046,0.295327991247,0.0245760008693,0.0503679998219,0.10684800148,0.719031,17.538374,3.969685,2.980293,23.521923,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,27.3334951269,67.2328558881,29.912561489
2,262144,1,2,0,0,1,optimized,0.235231995583,0.0634879991412,0.298720002174,0.0245760008693,0.0607360005379,0.127775996923,0.785931,17.468649,3.991272,2.703206,23.424909,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,27.3334951269,66.3785533937,27.3050954855
3,262144,1,2,0,0,1,optimized,0.230240002275,0.0624639987946,0.292703986168,0.0245760008693,0.0512959994376,0.10860799998,0.710661,17.499111,3.966724,2.634224,23.337155,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,27.3334951269,67.6558115135,30.2054495744
4,262144,1,2,0,0,1,optimized,0.233216002584,0.0641919970512,0.297408014536,0.0235520005226,0.0512639991939,0.112063996494,0.726682,17.478308,3.975216,2.696623,23.564666,0.642578125,0.0716061263577,0.00909775914627,3.55545910755,3.55318226174,28.5219083345,66.8417341521,29.5225752117
