iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,262144,0,1,0,0,1,baseline,0.0392320007086,0.226976007223,0.266207993031,0.0389119982719,0.0822080001235,0.106207996607,0.747718,24.383171,2.853984,3.232314,29.528018,0.47176027298,0.0358456552394,0.00279578916797,3.87878787879,3.87735904869,20.4210535385,89.2670286327,36.4270420132
1,262144,0,1,0,0,1,baseline,0.11923199892,0.226559996605,0.345791995525,0.0355839990079,0.0909439995885,0.108960002661,0.72887,24.361031,2.738927,2.953688,29.337942,0.47176027298,0.0358456552394,0.00279578916797,3.87878787879,3.87735904869,22.3309358744,71.058373858,37.1807839532
2,262144,0,1,0,0,1,baseline,0.0493759997189,0.262143999338,0.311520010233,0.0409599989653,0.0960960015655,0.105311997235,0.705212,24.331708,2.69864,2.976292,30.043669,0.47176027298,0.0358456552394,0.00279578916797,3.87878787879,3.87735904869,19.4000004901,76.6861872862,38.329393147
3,262144,0,1,0,0,1,baseline,0.131679996848,0.261855989695,0.393536001444,0.0399359986186,0.0829759985209,0.108127996325,0.813589,24.56273,2.757455,4.203642,29.357321,0.47176027298,0.0358456552394,0.00279578916797,3.87878787879,3.87735904869,19.8974365857,63.0264123082,33.5798357647
4,262144,0,1,0,0,1,baseline,0.133376002312,0.262143999338,0.39552000165,0.0409599989653,0.0897599980235,0.11168000102,0.827828,24.302306,2.74315,3.138215,29.359216,0.47176027298,0.0358456552394,0.00279578916797,3.87878787879,3.87735904869,19.4000004901,61.9626465402,32.6703808037
