iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,4194304,1,1,0,0,1,baseline,0.918976008892,4.39500808716,5.31398391724,0.573440015316,0.624480009079,0.912032008171,10.899681,425.862248,45.470291,56.797515,508.622896,0.49609375,0.0358417270102,0.00279605114536,1.93939393939,1.93935481962,22.1714279793,80.0575165641,43.2427828851
1,4194304,1,1,0,0,1,baseline,0.920000016689,4.10521602631,5.0252161026,0.56831997633,0.639424026012,0.977663993835,10.687508,426.389712,45.338057,40.846165,498.361134,0.49609375,0.0358417270102,0.00279605114536,1.93939393939,1.93935481962,22.3711721029,84.3344464653,44.1382377445
2,4194304,1,1,0,0,1,baseline,0.922303974628,4.10316801071,5.02547216415,0.56831997633,0.602847993374,0.927999973297,10.587937,425.733846,45.362359,39.599055,499.417981,0.49609375,0.0358417270102,0.00279605114536,1.93939393939,1.93935481962,22.3711721029,84.2176815242,44.4936728468
3,4194304,1,1,0,0,1,baseline,0.919423997402,4.10623979568,5.02566385269,0.56831997633,0.586368024349,0.917887985706,10.585456,434.271289,45.30568,40.187672,498.77485,0.49609375,0.0358417270102,0.00279605114536,1.93939393939,1.93935481962,22.3711721029,85.7308465055,45.3052725362
4,4194304,1,1,0,0,1,baseline,0.92179197073,4.1072640419,5.02905607224,0.56831997633,0.617504000664,0.956480026245,10.748211,425.86081,45.688964,40.160398,499.984774,0.49609375,0.0358417270102,0.00279605114536,1.93939393939,1.93935481962,22.3711721029,84.2447907571,43.8723964388
