iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,262144,1,1,0,0,1,baseline,0.155903995037,0.273247987032,0.429152011871,0.0450560003519,0.0480640009046,0.108415998518,0.896375,26.731476,2.880462,3.307474,32.479265,0.47265625,0.0358455109529,0.00279578402266,1.93939393939,1.93876826599,17.6363634986,62.4450393851,33.0352118254
1,262144,1,1,0,0,1,baseline,0.0712319985032,0.272383987904,0.343616008759,0.0401280000806,0.0417920015752,0.110592000186,0.750902,26.61791,2.737573,3.998658,31.41354,0.47265625,0.0358455109529,0.00279578402266,1.93939393939,1.93876826599,19.8022328151,76.4975669296,39.0936273974
2,262144,1,1,0,0,1,baseline,0.0653759986162,0.272383987904,0.337760001421,0.0409599989653,0.0442560017109,0.110912002623,0.811117,26.716776,2.769709,2.940922,33.118772,0.47265625,0.0358455109529,0.00279578402266,1.93939393939,1.93876826599,19.4000004901,77.858272523,36.3529367527
3,262144,1,1,0,0,1,baseline,0.15583999455,0.273407995701,0.429248005152,0.0409599989653,0.0498879998922,0.114656001329,0.862087,26.650192,2.733423,3.056269,31.326262,0.47265625,0.0358455109529,0.00279578402266,1.93939393939,1.93876826599,19.4000004901,62.4906737927,34.0842803569
4,262144,1,1,0,0,1,baseline,0.155520007014,0.272383987904,0.427904009819,0.0399359986186,0.0413120016456,0.116544000804,0.826593,26.540489,2.731755,2.735116,32.076395,0.47265625,0.0358455109529,0.00279578402266,1.93939393939,1.93876826599,19.8974365857,62.5689198702,35.4131283473
