iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,1024,1,1,0,0,1,baseline,0.0122880004346,0.022528000176,0.0348160006106,0.0102399997413,0.00524799991399,0.0246719997376,0.132338,0.10704,0.011459,0.651936,0.3447,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.303125007658,2.63003815417,0.895426861521
1,1024,1,1,0,0,1,baseline,0.0122880004346,0.022528000176,0.0348160006106,0.00511999987066,0.00585599988699,0.0240000002086,0.123991,0.103718,0.011227,0.393793,0.318814,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.606250015315,2.87823013359,0.927043091837
2,1024,1,1,0,0,1,baseline,0.0122880004346,0.022528000176,0.0348160006106,0.00537599995732,0.00537599995732,0.0249279998243,0.12166,0.102998,0.010815,0.384748,0.306391,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.577380956964,2.83173264311,0.935500575374
3,1024,1,1,0,0,1,baseline,0.01331199985,0.021536000073,0.0348480008543,0.00611199997365,0.00543999997899,0.0231359992176,0.118962,0.103504,0.01109,0.37872,0.314754,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.50785340533,2.79770502158,0.963282392697
4,1024,1,1,0,0,1,baseline,0.0122880004346,0.022528000176,0.0348160006106,0.00614400021732,0.00518399989232,0.0231359992176,0.117581,0.102604,0.010989,0.377355,0.307075,0.244140625,0.0362966060638,0.0027978552453,1.93939393939,1.79452054795,0.505208315464,2.77326654551,0.96608295558
