iteration,n,input_dtype,format,mode,round,out,variant,scale_ms,encode_ms,quant_ms,dequant_ms,h2d_ms,d2h_ms,process_ms,cpu_quant_ms,cpu_dequant_ms,e2e_ms,cpu_e2e_ms,max_abs,mae,mse,payload_ratio,file_ratio,dequant_GBs,kernel_speedup,process_speedup
0,262144,0,0,0,0,1,baseline,0.117215998471,0.204096004367,0.321312010288,0.0396159999073,0.0880640000105,0.108896002173,0.812789,21.040424,2.815366,3.429472,26.158517,0.246229171753,0.0179840370042,0.000708150117402,3.87878787879,3.87735904869,20.0581583668,66.0957014311,29.350532549
1,262144,0,0,0,0,1,baseline,0.0418879985809,0.204799994826,0.246687993407,0.0358400009573,0.0779839977622,0.106271997094,0.603447,20.959542,2.747096,3.088048,26.274972,0.246229171753,0.0179840370042,0.000708150117402,3.87878787879,3.87735904869,22.1714279793,83.9089876857,39.2853688891
2,262144,0,0,0,0,1,baseline,0.115680001676,0.205824002624,0.321503996849,0.0358400009573,0.0774720013142,0.108415998518,0.682831,21.051492,2.768615,2.824056,25.79595,0.246229171753,0.0179840370042,0.000708150117402,3.87878787879,3.87735904869,22.1714279793,66.658757797,34.8843374129
3,262144,0,0,0,0,1,baseline,0.0442240014672,0.204447999597,0.248671993613,0.0348160006106,0.0898239985108,0.107519999146,0.635907,20.941965,2.745445,2.861473,25.844654,0.246229171753,0.0179840370042,0.000708150117402,3.87878787879,3.87735904869,22.8235290115,83.557012934,37.249802251
4,262144,0,0,0,0,1,baseline,0.11676800251,0.204799994826,0.321568012238,0.0358400009573,0.0766080021858,0.111648000777,0.691413,20.980566,2.745211,2.998527,25.942036,0.246229171753,0.0179840370042,0.000708150117402,3.87878787879,3.87735904869,22.1714279793,66.3828904896,34.3149130838
